"category","id","relativeId","archivePath","bytes","sha256"
"npc-roles","Component_Instruction_Generic_Alerted_With_Friendly","_Core/Components/Selectors/Component_Instruction_Generic_Alerted_With_Friendly","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Generic_Alerted_With_Friendly.json","2847","F7D07A4AAEE884EFA99C6D549A5A2F84BD5537B73BC0685908A4323EAFCCDED7"
"npc-roles","Component_Instruction_Generic_Detection","_Core/Components/Selectors/Component_Instruction_Generic_Detection","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Generic_Detection.json","2394","79E6C6E020D70B0A29CD7F355418B5AB8489AE4884B952189A9D28D5A84A5BDE"
"npc-roles","Component_Instruction_Generic_Greet","_Core/Components/Selectors/Component_Instruction_Generic_Greet","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Generic_Greet.json","1875","77E20E1A81C24046676E3B7D30F69E243C5E7F923FC22251954D0C4005B45615"
"npc-roles","Component_Instruction_Generic_Idle","_Core/Components/Selectors/Component_Instruction_Generic_Idle","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Generic_Idle.json","2457","713F22F8DCD9E9B135EBFB1D952AE62DE87942363767E8432C790CFB159A30A7"
"npc-roles","Component_Instruction_Generic_Multitarget_Flee","_Core/Components/Selectors/Component_Instruction_Generic_Multitarget_Flee","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Generic_Multitarget_Flee.json","1984","AFD39E3165ED847D483EBA6839B47672C937AFA00EA5B47876669B36001CEA65"
"npc-roles","Component_Instruction_Generic_Panic","_Core/Components/Selectors/Component_Instruction_Generic_Panic","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Generic_Panic.json","807","0EC9EADDACE5B0A4A6079FCC1A873DA7FB6DDAF2C5648441FFA6A114ECE0F16F"
"npc-roles","Component_Instruction_Generic_Return_Home","_Core/Components/Selectors/Component_Instruction_Generic_Return_Home","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Generic_Return_Home.json","1245","4D86D4BB4F572C2B90672929FA5F3E3816F182E689E5703EB974CC594ED53D72"
"npc-roles","Component_Instruction_Generic_Search","_Core/Components/Selectors/Component_Instruction_Generic_Search","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Generic_Search.json","2856","88460C21CDA07A4A97506C994D154FBC56DA1A9D15571705D70C760EBEE10702"
"npc-roles","Component_Instruction_Intelligent_Idle","_Core/Components/Selectors/Component_Instruction_Intelligent_Idle","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Intelligent_Idle.json","2260","F4B6C4B1B7562DB91BF4A91820FBDE67477DE4FA41A6C2ECD689B06975D1C9FD"
"npc-roles","Component_Instruction_Interaction_Complete_Task_Simple","_Core/Components/Selectors/Component_Instruction_Interaction_Complete_Task_Simple","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Interaction_Complete_Task_Simple.json","1640","7CFEC3587E25CBA17A9C654248D6002F405059B60523FF1724C186C788F49D50"
"npc-roles","Component_Instruction_Interaction_Mount","_Core/Components/Selectors/Component_Instruction_Interaction_Mount","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Interaction_Mount.json","1396","09922FD075684BA4838CB86EC18EF5C5D3C581727956DEAC07CD7113E7EAF4EE"
"npc-roles","Component_Instruction_Interaction_Reputation","_Core/Components/Selectors/Component_Instruction_Interaction_Reputation","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Interaction_Reputation.json","1399","C0FAA88CB19F3DA7A98D913CFBAEE0E00FC0EDECC24C900C41AF270DE6E8D7C4"
"npc-roles","Component_Instruction_Interaction_Simple","_Core/Components/Selectors/Component_Instruction_Interaction_Simple","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Interaction_Simple.json","1069","5794A5AE0BCBF8388356F0970509E18D277ADED6829F7B4366E2FD85E63A1403"
"npc-roles","Component_Instruction_Wild_Panic_Aggressive","_Core/Components/Selectors/Component_Instruction_Wild_Panic_Aggressive","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Wild_Panic_Aggressive.json","1989","2A2D91B85F67EDEF6ACA6138059D9C1C4F5C1797917943EE4FD179EFEC4856CA"
"npc-roles","Component_Instruction_Wild_Panic_Passive","_Core/Components/Selectors/Component_Instruction_Wild_Panic_Passive","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Wild_Panic_Passive.json","1109","A1282BBDDD1DEE76302AFDD364DD1AA33ADB75409B88E0A257571EDCED6F6740"
"npc-roles","Component_Instruction_Wild_Sleep_State","_Core/Components/Selectors/Component_Instruction_Wild_Sleep_State","Server/NPC/Roles/_Core/Components/Selectors/Component_Instruction_Wild_Sleep_State.json","3116","29DA24CEF90AD083EE8FB41D8EF659146120DFA1EE6F3FEAE1A3DAD1F506E191"
"npc-roles","Component_Sensor_Day","_Core/Components/Sensors/Component_Sensor_Day","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Day.json","459","97D0D2C9A7C73BD9B05463235C68F31955599F4CB30280D80544DF575243C37C"
"npc-roles","Component_Sensor_Is_Indoors","_Core/Components/Sensors/Component_Sensor_Is_Indoors","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Is_Indoors.json","118","D1F9C23F718F59878A470A99A68003F0F80545AD89D461932356E487C7EDC9F0"
"npc-roles","Component_Sensor_Leads_Flock","_Core/Components/Sensors/Component_Sensor_Leads_Flock","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Leads_Flock.json","596","3FB125A09D87F509F9D627B791E955C3A909D453D17AA0B753F7EF305A9B24EC"
"npc-roles","Component_Sensor_Lost_Target_Detection","_Core/Components/Sensors/Component_Sensor_Lost_Target_Detection","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Lost_Target_Detection.json","1967","CD2DEB7EF601DE8F41D40CE02F3905C90C2196E741CB0F1D94531BF5C7EA031C"
"npc-roles","Component_Sensor_Night","_Core/Components/Sensors/Component_Sensor_Night","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Night.json","453","0C55A74D8CBAC6C16FD7C02195B524AA3ECF55B373CE042DC055D2A968EAEAD4"
"npc-roles","Component_Sensor_Player_Hidden_Nearby","_Core/Components/Sensors/Component_Sensor_Player_Hidden_Nearby","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Player_Hidden_Nearby.json","1822","CCFB71A5CCA2C65BEE8C9F5DB2A0977B98297A1B90A51E1BFDF6EFADA9B58400"
"npc-roles","Component_Sensor_Scent_By_Attitude","_Core/Components/Sensors/Component_Sensor_Scent_By_Attitude","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Scent_By_Attitude.json","1574","35443C8E6C60A09E67ADE75859B549F5E7EEFDC691BFE9E4F8A86799977CE38E"
"npc-roles","Component_Sensor_Sight","_Core/Components/Sensors/Component_Sensor_Sight","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Sight.json","792","F178C6F971BD656C4E3CE7C84CD2D0B28BBD0803D25C46CA528D55CDCD000FF5"
"npc-roles","Component_Sensor_Sight_By_Attitude","_Core/Components/Sensors/Component_Sensor_Sight_By_Attitude","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Sight_By_Attitude.json","1667","CBA944CA1F22B9F2D0A2D532234CA356587C0EFC3D4C5BD81435D7FA854343AE"
"npc-roles","Component_Sensor_Sight_Or_Sound_Combined","_Core/Components/Sensors/Component_Sensor_Sight_Or_Sound_Combined","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Sight_Or_Sound_Combined.json","1125","9E52328A89A25BCA02463BC8038EA789EA3C72E4530DFE6B8FFF8368D6180747"
"npc-roles","Component_Sensor_Sight_With_Light_By_Attitude","_Core/Components/Sensors/Component_Sensor_Sight_With_Light_By_Attitude","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Sight_With_Light_By_Attitude.json","2147","711067D6611D1F014048224E1273DE584E42D96DACF34584F37D35F3CF6F0926"
"npc-roles","Component_Sensor_Sound","_Core/Components/Sensors/Component_Sensor_Sound","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Sound.json","832","A2502DDF092D791F98EDE1DD822428D151ABB2E0B99C5DD15DABA2BF89B8454E"
"npc-roles","Component_Sensor_Sound_By_Attitude","_Core/Components/Sensors/Component_Sensor_Sound_By_Attitude","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Sound_By_Attitude.json","1765","3F0F890B54FFEB12D30476EB4CE49570BB4B7CB74EE591CFA38FC2AF67AEE53E"
"npc-roles","Component_Sensor_Standard_Detection","_Core/Components/Sensors/Component_Sensor_Standard_Detection","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Standard_Detection.json","3927","12AB855CEDB21706DABBC4B521EA99B5C17FD3A08DBA4BBF8FD02CFCACCCAC17"
"npc-roles","Component_Sensor_Target_Hidden_Nearby","_Core/Components/Sensors/Component_Sensor_Target_Hidden_Nearby","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Target_Hidden_Nearby.json","2628","0726EC9796BDEF110054BBE20F718B4F85BC18EDED47A1661588A02180F2EC03"
"npc-roles","Component_Sensor_Threatened","_Core/Components/Sensors/Component_Sensor_Threatened","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Threatened.json","1257","E354F5A3949B67D458428D2988763B0946761723FBC33406121F866207178F5C"
"npc-roles","Component_Sensor_Timed_Nap","_Core/Components/Sensors/Component_Sensor_Timed_Nap","Server/NPC/Roles/_Core/Components/Sensors/Component_Sensor_Timed_Nap.json","183","D66DA8F85FC9EDFEA5364BC0A9D2CB31F2775461ACB3F5B4DDE71B6FB084F6A7"
"npc-roles","Test_Is_Indoors_Component","_Core/Components/Sensors/Test_Is_Indoors_Component","Server/NPC/Roles/_Core/Components/Sensors/Test_Is_Indoors_Component.json","1241","6D56BBDA37F058833C2E65CE18441246A29FD9F3BB7ACE38DEF5AC1D83F4AAC6"
"npc-roles","Component_Instruction_Allied_Damage_Check","_Core/Components/Steps/Component_Instruction_Allied_Damage_Check","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Allied_Damage_Check.json","1561","B2FD9BC6C12EEF1CDE88AC549B5C79351CC94ABB9195A933F801B301754D934F"
"npc-roles","Component_Instruction_Attack_Sequence_Temp","_Core/Components/Steps/Component_Instruction_Attack_Sequence_Temp","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Attack_Sequence_Temp.json","870","57220857A116F68BA0BFF3124F0E56CCCF36E30E5883F1B064A9341454AA48D4"
"npc-roles","Component_Instruction_Attack_Sequence_Temp_Ranged","_Core/Components/Steps/Component_Instruction_Attack_Sequence_Temp_Ranged","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Attack_Sequence_Temp_Ranged.json","902","776D6FD12BE22019D52AC6B294B1E5E7CDAFB7E439B3BC8DE24176B98065F84F"
"npc-roles","Component_Instruction_Clear_Status_Animation","_Core/Components/Steps/Component_Instruction_Clear_Status_Animation","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Clear_Status_Animation.json","253","31EC1A5F933C08862F23C7E3208167B9A6612CBFAE2F561153FE14B406DE03D2"
"npc-roles","Component_Instruction_Combat_Back_Off","_Core/Components/Steps/Component_Instruction_Combat_Back_Off","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Combat_Back_Off.json","4290","77BB7A944333DB0EE94625532A852B8FF822CE5EE9A1B4F94392FDF7FC355740"
"npc-roles","Component_Instruction_Combat_Flock_Take_Turns","_Core/Components/Steps/Component_Instruction_Combat_Flock_Take_Turns","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Combat_Flock_Take_Turns.json","10667","7FC607197D27C213A28C7E89FECB3ABFC32F27A9307F9A671922514284C4BBE9"
"npc-roles","Component_Instruction_Combat_Retreat","_Core/Components/Steps/Component_Instruction_Combat_Retreat","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Combat_Retreat.json","1873","F65595F0B0D5F97C894167FAB3ACFFB80E72146D983051492610632B81EF7FFF"
"npc-roles","Component_Instruction_Combat_Target_Swap","_Core/Components/Steps/Component_Instruction_Combat_Target_Swap","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Combat_Target_Swap.json","3598","734437340C913C248DC7C94649AEE04AA738A215A8ECC0C241AD0DB687C3AF3D"
"npc-roles","Component_Instruction_Damage_Check","_Core/Components/Steps/Component_Instruction_Damage_Check","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Damage_Check.json","1295","F0B09A96A1789DC3194766778B6E30E7C0771E78B3EE6F0FD3A4DDE3A168F15C"
"npc-roles","Component_Instruction_Graze","_Core/Components/Steps/Component_Instruction_Graze","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Graze.json","1502","B8927B9EFBBA8DAAD757D9BAE408C7C779F7A6AD575EFAC7327EDCC919390898"
"npc-roles","Component_Instruction_Intelligent_Chase","_Core/Components/Steps/Component_Instruction_Intelligent_Chase","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Intelligent_Chase.json","7181","B6C850AC932066777457DF8B3011F0C87335FBEFF0066050E57D110AC7FD8250"
"npc-roles","Component_Instruction_Intelligent_Idle_Motion_Configurable_Leashed_Wander","_Core/Components/Steps/Component_Instruction_Intelligent_Idle_Motion_Configurable_Leashed_Wander","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Intelligent_Idle_Motion_Configurable_Leashed_Wander.json","2566","297D68EEFC9BA59156CDFEB2B220BB534F3D54676BEFD19A603647CCF53C36FF"
"npc-roles","Component_Instruction_Intelligent_Idle_Motion_Follow_Path","_Core/Components/Steps/Component_Instruction_Intelligent_Idle_Motion_Follow_Path","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Intelligent_Idle_Motion_Follow_Path.json","774","1961DE0E342A3F31CA7FF8557F4A2347C36077EE8163CE3DCF3A659816F69350"
"npc-roles","Component_Instruction_Intelligent_Idle_Motion_Leashed_Wander","_Core/Components/Steps/Component_Instruction_Intelligent_Idle_Motion_Leashed_Wander","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Intelligent_Idle_Motion_Leashed_Wander.json","1877","E5ADF4BC4C6E262FA0A47451653CADD5EF8749140998308F2F357DF035C1BA3C"
"npc-roles","Component_Instruction_Intelligent_Idle_Motion_Wander","_Core/Components/Steps/Component_Instruction_Intelligent_Idle_Motion_Wander","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Intelligent_Idle_Motion_Wander.json","1626","392001C2C922F72792D622D33D4ABFD98339E5D6EBC09443A6DDF3B14020522D"
"npc-roles","Component_Instruction_Intelligent_Idle_Motion_Wander_Far","_Core/Components/Steps/Component_Instruction_Intelligent_Idle_Motion_Wander_Far","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Intelligent_Idle_Motion_Wander_Far.json","1660","EE9DA57C8FC2A4F8DC75C5D84E9CC5280799FEEA7D26954FE9F7929B663669FB"
"npc-roles","Component_Instruction_Intelligent_Switch_To_Ranged_Attack","_Core/Components/Steps/Component_Instruction_Intelligent_Switch_To_Ranged_Attack","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Intelligent_Switch_To_Ranged_Attack.json","2265","6F410C73F97BEE6798F66FF4E738C49D36F37744A3CB30F447CA24F04B530D8B"
"npc-roles","Component_Instruction_Leash_To_Flock_Leader","_Core/Components/Steps/Component_Instruction_Leash_To_Flock_Leader","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Leash_To_Flock_Leader.json","1372","3EDBF801567BC3394D815BECE11651DC89F0FDC18132F73FA0C26BA58530A92F"
"npc-roles","Component_Instruction_Null","_Core/Components/Steps/Component_Instruction_Null","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Null.json","134","DC6AE979FCF8E1EA2E1332038B287DAA139C6BBB736B9CA45C8A9A7C0BF3EE64"
"npc-roles","Component_Instruction_Play_Animation","_Core/Components/Steps/Component_Instruction_Play_Animation","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Play_Animation.json","414","D29FC56E05DA9FF2B473A1ED82EC2BF1A060FEE336BE4D46339AD64F39025D6E"
"npc-roles","Component_Instruction_Play_Animation_In_State_For_Duration","_Core/Components/Steps/Component_Instruction_Play_Animation_In_State_For_Duration","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Play_Animation_In_State_For_Duration.json","735","9F700B04FE3E9C982B2A448AC1692006E6A3551CE5CC4FCCE852E42601045ABE"
"npc-roles","Component_Instruction_Sight_Or_Sound_Check","_Core/Components/Steps/Component_Instruction_Sight_Or_Sound_Check","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Sight_Or_Sound_Check.json","2412","C7BD2593D3D6D7516C85B3BBACDB7BA61862DEFBE4D0F6F17A886C3A501E01F2"
"npc-roles","Component_Instruction_Simple_Combat_Action_Evaluator","_Core/Components/Steps/Component_Instruction_Simple_Combat_Action_Evaluator","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Simple_Combat_Action_Evaluator.json","2041","C24062DF500000B7F4A25F56CF2701A0F95A1628C614060A87A584BD14E27612"
"npc-roles","Component_Instruction_Simple_Soft_Leash","_Core/Components/Steps/Component_Instruction_Simple_Soft_Leash","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Simple_Soft_Leash.json","360","B745668E4C1DA72E43A355DC02EE19F27B02D0087B3972AA6B20EA01B124F462"
"npc-roles","Component_Instruction_Soft_Leash","_Core/Components/Steps/Component_Instruction_Soft_Leash","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Soft_Leash.json","3094","6469877CC846F7B5F22168AF8AE3956B47CC20F8B0EAAEEF0BE831BC75F505C3"
"npc-roles","Component_Instruction_Spread_Out","_Core/Components/Steps/Component_Instruction_Spread_Out","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Spread_Out.json","709","C540612331E460542EB8051DAD0E3E3E6AF912577D9AB5D7CE6F5A6BFFF6E9FF"
"npc-roles","Component_Instruction_State_Timeout","_Core/Components/Steps/Component_Instruction_State_Timeout","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_State_Timeout.json","473","CF7961D8399C4EC3E6173CB7AEAA67DCB30F551497A5681A143C837435C07A75"
"npc-roles","Component_Instruction_Stationary_Idle","_Core/Components/Steps/Component_Instruction_Stationary_Idle","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Stationary_Idle.json","415","85DFB696B4C1C3F8497E7259F4DD71A7457BD5A3E74AF57B9544FB379C9B3313"
"npc-roles","Component_Instruction_Target_Adjusted_Attack","_Core/Components/Steps/Component_Instruction_Target_Adjusted_Attack","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Target_Adjusted_Attack.json","4734","CF919BA76BB12989A56CC5B489F7E30D74E852707CCB0049FA3B1D6937276F67"
"npc-roles","Component_Instruction_Target_Adjusted_Attack_Melee","_Core/Components/Steps/Component_Instruction_Target_Adjusted_Attack_Melee","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Target_Adjusted_Attack_Melee.json","2709","45C63F868649DDAE79CF600A52D19E30FAA65092BD8F617B3A3B81C5EF66B165"
"npc-roles","Component_Instruction_Waking_Idle","_Core/Components/Steps/Component_Instruction_Waking_Idle","Server/NPC/Roles/_Core/Components/Steps/Component_Instruction_Waking_Idle.json","1285","0913BA4912379450D78A0D4182FC20A1F13675D0C44C4139B66B4FC5849CACB3"
"npc-roles","Template_Placeholder","_Core/Template_Placeholder","Server/NPC/Roles/_Core/Template_Placeholder.json","1928","506EA73D8AA5CEAEA66554FB5E981444421A53EBB22A0762EFA35B01DF6551AF"
"npc-roles","Template_Eye","_Core/Templates/Deprecated/Template_Eye","Server/NPC/Roles/_Core/Templates/Deprecated/Template_Eye.json","24248","CD3BEB28F6AAFD2854EFFC1B0BB89E3851891DB34DB73998FE169BB6BA79180A"
"npc-roles","Template_Scarak_Seeker","_Core/Templates/Deprecated/Template_Scarak_Seeker","Server/NPC/Roles/_Core/Templates/Deprecated/Template_Scarak_Seeker.json","9351","6EFE625FCCFAC1586040660E554AFD879F71A8632E58BC312E1BB27C8BDD4951"
"npc-roles","Template_Spirit","_Core/Templates/Deprecated/Template_Spirit","Server/NPC/Roles/_Core/Templates/Deprecated/Template_Spirit.json","21132","BDF18492E39E1675C059A96B80D2C64C3925347F3792381DF8CF42FFB0FF5212"
"npc-roles","Template_Animal_Neutral","_Core/Templates/Template_Animal_Neutral","Server/NPC/Roles/_Core/Templates/Template_Animal_Neutral.json","55773","EB43638BF186AB29078E4513BAE5C9C73BF65CE8C61B13904033FE2726F5ABE1"
"npc-roles","Template_Beasts_Passive_Cactee","_Core/Templates/Template_Beasts_Passive_Cactee","Server/NPC/Roles/_Core/Templates/Template_Beasts_Passive_Cactee.json","23854","CD54A60024A3261AACAFE81F8A09F9DC9ED31CFF973B8D1A43C7417433E1C4C2"
"npc-roles","Template_Beasts_Passive_Critter","_Core/Templates/Template_Beasts_Passive_Critter","Server/NPC/Roles/_Core/Templates/Template_Beasts_Passive_Critter.json","13148","2B5772B15E811F0311F209BDB5854AC1B489294F7FFFEEC4599E646D8F5A33CE"
"npc-roles","Template_Birds_Passive","_Core/Templates/Template_Birds_Passive","Server/NPC/Roles/_Core/Templates/Template_Birds_Passive.json","16096","414BF2343A90A193C0052563249DF9E113FB4449409363CF3DA44EABBDF54D2A"
"npc-roles","Template_Edible_Critter","_Core/Templates/Template_Edible_Critter","Server/NPC/Roles/_Core/Templates/Template_Edible_Critter.json","3834","E77FB7E7301B8E9AED98D86820C596D08800CC427CDC4F8C4BB6DA6BABED6397"
"npc-roles","Template_Flying_Aggressive","_Core/Templates/Template_Flying_Aggressive","Server/NPC/Roles/_Core/Templates/Template_Flying_Aggressive.json","26752","3785842DB2E6A3EDF35F3E81B18C1497577538F6352E0A8E6549C80408FB3770"
"npc-roles","Template_Intelligent","_Core/Templates/Template_Intelligent","Server/NPC/Roles/_Core/Templates/Template_Intelligent.json","75212","9CCA6703D8FFE1AECA9E73469C560248BDF782FFD41E9D719FCD73F8FA29D211"
"npc-roles","Template_Livestock","_Core/Templates/Template_Livestock","Server/NPC/Roles/_Core/Templates/Template_Livestock.json","81345","C14881D8523F1866827336533CB11DAC6B5962A3758F7E3AE4C5D892D2AF0FED"
"npc-roles","Template_Predator","_Core/Templates/Template_Predator","Server/NPC/Roles/_Core/Templates/Template_Predator.json","82802","A9E4487E3C46D8381D565C47A65854C97B95337E17F590E5D059625536F0DD59"
"npc-roles","Template_Summoned_Ally","_Core/Templates/Template_Summoned_Ally","Server/NPC/Roles/_Core/Templates/Template_Summoned_Ally.json","37228","51C32B985347FEACD66D01435A130AFB64BE3B1A7AC551B61D819E1FEE0D3EC1"
"npc-roles","Template_Swimming_Aggressive","_Core/Templates/Template_Swimming_Aggressive","Server/NPC/Roles/_Core/Templates/Template_Swimming_Aggressive.json","19374","21FED958A8A2CE3703A5C9E5EF02E2E0079575C6C657016C182704C13B60C31E"
"npc-roles","Template_Swimming_Passive","_Core/Templates/Template_Swimming_Passive","Server/NPC/Roles/_Core/Templates/Template_Swimming_Passive.json","12334","2040CC7FF43F19D78F88DFC1DF67E6BFD72981367BDB28F63CB728C803E8F51B"
"npc-roles","Template_Temple","_Core/Templates/Template_Temple","Server/NPC/Roles/_Core/Templates/Template_Temple.json","14171","5985F07EB95626F626827B5AB2FE54D4CF018B0DDDF59EA88247C5576931BDBF"
"npc-roles","Template_Combat_Balancing","_Core/Tests_Development/Template_Combat_Balancing","Server/NPC/Roles/_Core/Tests_Development/Template_Combat_Balancing.json","17505","068303E63D417DE9252826D954EBEDC22685D59EB8B6E2CFD80D73DB18B49BD2"
